"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2021 18:00:00 - 12/01/2021 19:00:00","BZN|NL","Without sequence","62.4","",""
"12/01/2021 19:00:00 - 12/01/2021 20:00:00","BZN|NL","Without sequence","53.3","",""
"12/01/2021 20:00:00 - 12/01/2021 21:00:00","BZN|NL","Without sequence","53.3","",""
"12/01/2021 21:00:00 - 12/01/2021 22:00:00","BZN|NL","Without sequence","54.4","",""
"12/01/2021 22:00:00 - 12/01/2021 23:00:00","BZN|NL","Without sequence","48.4","",""
"12/01/2021 23:00:00 - 13/01/2021 00:00:00","BZN|NL","Without sequence","45.69","",""
"13/01/2021 00:00:00 - 13/01/2021 01:00:00","BZN|NL","Without sequence","47.6","",""
"13/01/2021 01:00:00 - 13/01/2021 02:00:00","BZN|NL","Without sequence","48.3","",""
"13/01/2021 02:00:00 - 13/01/2021 03:00:00","BZN|NL","Without sequence","47.6","",""
"13/01/2021 03:00:00 - 13/01/2021 04:00:00","BZN|NL","Without sequence","40.0","",""
"13/01/2021 04:00:00 - 13/01/2021 05:00:00","BZN|NL","Without sequence","34.98","",""
"13/01/2021 05:00:00 - 13/01/2021 06:00:00","BZN|NL","Without sequence","47.6","",""
"13/01/2021 06:00:00 - 13/01/2021 07:00:00","BZN|NL","Without sequence","52.5","",""
"13/01/2021 07:00:00 - 13/01/2021 08:00:00","BZN|NL","Without sequence","61.0","",""
"13/01/2021 08:00:00 - 13/01/2021 09:00:00","BZN|NL","Without sequence","58.0","",""
"13/01/2021 09:00:00 - 13/01/2021 10:00:00","BZN|NL","Without sequence","57.1","",""
"13/01/2021 10:00:00 - 13/01/2021 11:00:00","BZN|NL","Without sequence","53.05","",""
"13/01/2021 11:00:00 - 13/01/2021 12:00:00","BZN|NL","Without sequence","51.0","",""
"13/01/2021 12:00:00 - 13/01/2021 13:00:00","BZN|NL","Without sequence","49.6","",""
"13/01/2021 13:00:00 - 13/01/2021 14:00:00","BZN|NL","Without sequence","51.03","",""
"13/01/2021 14:00:00 - 13/01/2021 15:00:00","BZN|NL","Without sequence","54.1","",""
"13/01/2021 15:00:00 - 13/01/2021 16:00:00","BZN|NL","Without sequence","57.1","",""
"13/01/2021 16:00:00 - 13/01/2021 17:00:00","BZN|NL","Without sequence","90.91","",""
"13/01/2021 17:00:00 - 13/01/2021 18:00:00","BZN|NL","Without sequence","123.12","",""
"13/01/2021 18:00:00 - 13/01/2021 19:00:00","BZN|NL","Without sequence","71.0","",""
"13/01/2021 19:00:00 - 13/01/2021 20:00:00","BZN|NL","Without sequence","63.0","",""
"13/01/2021 20:00:00 - 13/01/2021 21:00:00","BZN|NL","Without sequence","54.1","",""
"13/01/2021 21:00:00 - 13/01/2021 22:00:00","BZN|NL","Without sequence","65.0","",""
"13/01/2021 22:00:00 - 13/01/2021 23:00:00","BZN|NL","Without sequence","51.2","",""
"13/01/2021 23:00:00 - 14/01/2021 00:00:00","BZN|NL","Without sequence","54.1","",""
"14/01/2021 00:00:00 - 14/01/2021 01:00:00","BZN|NL","Without sequence","84.9","",""
"14/01/2021 01:00:00 - 14/01/2021 02:00:00","BZN|NL","Without sequence","61.05","",""
"14/01/2021 02:00:00 - 14/01/2021 03:00:00","BZN|NL","Without sequence","48.18","",""
"14/01/2021 03:00:00 - 14/01/2021 04:00:00","BZN|NL","Without sequence","50.13","",""
"14/01/2021 04:00:00 - 14/01/2021 05:00:00","BZN|NL","Without sequence","44.0","",""
"14/01/2021 05:00:00 - 14/01/2021 06:00:00","BZN|NL","Without sequence","46.84","",""
"14/01/2021 06:00:00 - 14/01/2021 07:00:00","BZN|NL","Without sequence","60.04","",""
"14/01/2021 07:00:00 - 14/01/2021 08:00:00","BZN|NL","Without sequence","79.9","",""
"14/01/2021 08:00:00 - 14/01/2021 09:00:00","BZN|NL","Without sequence","88.82","",""
"14/01/2021 09:00:00 - 14/01/2021 10:00:00","BZN|NL","Without sequence","89.27","",""
"14/01/2021 10:00:00 - 14/01/2021 11:00:00","BZN|NL","Without sequence","89.63","",""
"14/01/2021 11:00:00 - 14/01/2021 12:00:00","BZN|NL","Without sequence","91.05","",""
"14/01/2021 12:00:00 - 14/01/2021 13:00:00","BZN|NL","Without sequence","88.75","",""
"14/01/2021 13:00:00 - 14/01/2021 14:00:00","BZN|NL","Without sequence","87.1","",""
"14/01/2021 14:00:00 - 14/01/2021 15:00:00","BZN|NL","Without sequence","83.98","",""
"14/01/2021 15:00:00 - 14/01/2021 16:00:00","BZN|NL","Without sequence","79.96","",""
"14/01/2021 16:00:00 - 14/01/2021 17:00:00","BZN|NL","Without sequence","83.42","",""
"14/01/2021 17:00:00 - 14/01/2021 18:00:00","BZN|NL","Without sequence","100.1","",""
"14/01/2021 18:00:00 - 14/01/2021 19:00:00","BZN|NL","Without sequence","90.16","",""
"14/01/2021 19:00:00 - 14/01/2021 20:00:00","BZN|NL","Without sequence","87.7","",""
"14/01/2021 20:00:00 - 14/01/2021 21:00:00","BZN|NL","Without sequence","74.58","",""
"14/01/2021 21:00:00 - 14/01/2021 22:00:00","BZN|NL","Without sequence","62.74","",""
"14/01/2021 22:00:00 - 14/01/2021 23:00:00","BZN|NL","Without sequence","59.82","",""
"14/01/2021 23:00:00 - 15/01/2021 00:00:00","BZN|NL","Without sequence","55.6","",""
"15/01/2021 00:00:00 - 15/01/2021 01:00:00","BZN|NL","Without sequence","48.98","",""
"15/01/2021 01:00:00 - 15/01/2021 02:00:00","BZN|NL","Without sequence","48.66","",""
"15/01/2021 02:00:00 - 15/01/2021 03:00:00","BZN|NL","Without sequence","47.7","",""
"15/01/2021 03:00:00 - 15/01/2021 04:00:00","BZN|NL","Without sequence","46.6","",""
"15/01/2021 04:00:00 - 15/01/2021 05:00:00","BZN|NL","Without sequence","48.0","",""
"15/01/2021 05:00:00 - 15/01/2021 06:00:00","BZN|NL","Without sequence","51.52","",""
"15/01/2021 06:00:00 - 15/01/2021 07:00:00","BZN|NL","Without sequence","62.97","",""
"15/01/2021 07:00:00 - 15/01/2021 08:00:00","BZN|NL","Without sequence","77.94","",""
"15/01/2021 08:00:00 - 15/01/2021 09:00:00","BZN|NL","Without sequence","93.74","",""
"15/01/2021 09:00:00 - 15/01/2021 10:00:00","BZN|NL","Without sequence","97.76","",""
"15/01/2021 10:00:00 - 15/01/2021 11:00:00","BZN|NL","Without sequence","90.69","",""
"15/01/2021 11:00:00 - 15/01/2021 12:00:00","BZN|NL","Without sequence","86.97","",""
"15/01/2021 12:00:00 - 15/01/2021 13:00:00","BZN|NL","Without sequence","79.25","",""
"15/01/2021 13:00:00 - 15/01/2021 14:00:00","BZN|NL","Without sequence","76.64","",""
"15/01/2021 14:00:00 - 15/01/2021 15:00:00","BZN|NL","Without sequence","77.14","",""
"15/01/2021 15:00:00 - 15/01/2021 16:00:00","BZN|NL","Without sequence","76.98","",""
"15/01/2021 16:00:00 - 15/01/2021 17:00:00","BZN|NL","Without sequence","82.0","",""
"15/01/2021 17:00:00 - 15/01/2021 18:00:00","BZN|NL","Without sequence","99.4","",""
"15/01/2021 18:00:00 - 15/01/2021 19:00:00","BZN|NL","Without sequence","98.02","",""
"15/01/2021 19:00:00 - 15/01/2021 20:00:00","BZN|NL","Without sequence","95.01","",""
"15/01/2021 20:00:00 - 15/01/2021 21:00:00","BZN|NL","Without sequence","77.2","",""
"15/01/2021 21:00:00 - 15/01/2021 22:00:00","BZN|NL","Without sequence","67.18","",""
"15/01/2021 22:00:00 - 15/01/2021 23:00:00","BZN|NL","Without sequence","63.19","",""
"15/01/2021 23:00:00 - 16/01/2021 00:00:00","BZN|NL","Without sequence","53.19","",""
"16/01/2021 00:00:00 - 16/01/2021 01:00:00","BZN|NL","Without sequence","50.0","",""
"16/01/2021 01:00:00 - 16/01/2021 02:00:00","BZN|NL","Without sequence","50.0","",""
"16/01/2021 02:00:00 - 16/01/2021 03:00:00","BZN|NL","Without sequence","48.29","",""
"16/01/2021 03:00:00 - 16/01/2021 04:00:00","BZN|NL","Without sequence","49.84","",""
"16/01/2021 04:00:00 - 16/01/2021 05:00:00","BZN|NL","Without sequence","49.51","",""
"16/01/2021 05:00:00 - 16/01/2021 06:00:00","BZN|NL","Without sequence","48.52","",""
"16/01/2021 06:00:00 - 16/01/2021 07:00:00","BZN|NL","Without sequence","47.6","",""
"16/01/2021 07:00:00 - 16/01/2021 08:00:00","BZN|NL","Without sequence","49.78","",""
"16/01/2021 08:00:00 - 16/01/2021 09:00:00","BZN|NL","Without sequence","60.0","",""
"16/01/2021 09:00:00 - 16/01/2021 10:00:00","BZN|NL","Without sequence","63.95","",""
"16/01/2021 10:00:00 - 16/01/2021 11:00:00","BZN|NL","Without sequence","59.81","",""
"16/01/2021 11:00:00 - 16/01/2021 12:00:00","BZN|NL","Without sequence","60.14","",""
"16/01/2021 12:00:00 - 16/01/2021 13:00:00","BZN|NL","Without sequence","48.85","",""
"16/01/2021 13:00:00 - 16/01/2021 14:00:00","BZN|NL","Without sequence","45.89","",""
"16/01/2021 14:00:00 - 16/01/2021 15:00:00","BZN|NL","Without sequence","47.4","",""
"16/01/2021 15:00:00 - 16/01/2021 16:00:00","BZN|NL","Without sequence","50.65","",""
"16/01/2021 16:00:00 - 16/01/2021 17:00:00","BZN|NL","Without sequence","57.7","",""
"16/01/2021 17:00:00 - 16/01/2021 18:00:00","BZN|NL","Without sequence","65.01","",""
"16/01/2021 18:00:00 - 16/01/2021 19:00:00","BZN|NL","Without sequence","66.4","",""
"16/01/2021 19:00:00 - 16/01/2021 20:00:00","BZN|NL","Without sequence","63.71","",""
"16/01/2021 20:00:00 - 16/01/2021 21:00:00","BZN|NL","Without sequence","53.1","",""
"16/01/2021 21:00:00 - 16/01/2021 22:00:00","BZN|NL","Without sequence","51.28","",""
"16/01/2021 22:00:00 - 16/01/2021 23:00:00","BZN|NL","Without sequence","53.2","",""
"16/01/2021 23:00:00 - 17/01/2021 00:00:00","BZN|NL","Without sequence","47.19","",""
"17/01/2021 00:00:00 - 17/01/2021 01:00:00","BZN|NL","Without sequence","45.5","",""
"17/01/2021 01:00:00 - 17/01/2021 02:00:00","BZN|NL","Without sequence","44.82","",""
"17/01/2021 02:00:00 - 17/01/2021 03:00:00","BZN|NL","Without sequence","44.44","",""
"17/01/2021 03:00:00 - 17/01/2021 04:00:00","BZN|NL","Without sequence","46.09","",""
"17/01/2021 04:00:00 - 17/01/2021 05:00:00","BZN|NL","Without sequence","45.8","",""
"17/01/2021 05:00:00 - 17/01/2021 06:00:00","BZN|NL","Without sequence","45.42","",""
"17/01/2021 06:00:00 - 17/01/2021 07:00:00","BZN|NL","Without sequence","46.2","",""
"17/01/2021 07:00:00 - 17/01/2021 08:00:00","BZN|NL","Without sequence","46.0","",""
"17/01/2021 08:00:00 - 17/01/2021 09:00:00","BZN|NL","Without sequence","46.21","",""
"17/01/2021 09:00:00 - 17/01/2021 10:00:00","BZN|NL","Without sequence","46.23","",""
"17/01/2021 10:00:00 - 17/01/2021 11:00:00","BZN|NL","Without sequence","52.99","",""
"17/01/2021 11:00:00 - 17/01/2021 12:00:00","BZN|NL","Without sequence","56.22","",""
"17/01/2021 12:00:00 - 17/01/2021 13:00:00","BZN|NL","Without sequence","49.55","",""
"17/01/2021 13:00:00 - 17/01/2021 14:00:00","BZN|NL","Without sequence","51.13","",""
"17/01/2021 14:00:00 - 17/01/2021 15:00:00","BZN|NL","Without sequence","49.95","",""
"17/01/2021 15:00:00 - 17/01/2021 16:00:00","BZN|NL","Without sequence","53.48","",""
"17/01/2021 16:00:00 - 17/01/2021 17:00:00","BZN|NL","Without sequence","60.6","",""
"17/01/2021 17:00:00 - 17/01/2021 18:00:00","BZN|NL","Without sequence","67.05","",""
"17/01/2021 18:00:00 - 17/01/2021 19:00:00","BZN|NL","Without sequence","72.0","",""
"17/01/2021 19:00:00 - 17/01/2021 20:00:00","BZN|NL","Without sequence","59.21","",""
"17/01/2021 20:00:00 - 17/01/2021 21:00:00","BZN|NL","Without sequence","54.66","",""
"17/01/2021 21:00:00 - 17/01/2021 22:00:00","BZN|NL","Without sequence","47.0","",""
"17/01/2021 22:00:00 - 17/01/2021 23:00:00","BZN|NL","Without sequence","50.46","",""
"17/01/2021 23:00:00 - 18/01/2021 00:00:00","BZN|NL","Without sequence","45.4","",""
"18/01/2021 00:00:00 - 18/01/2021 01:00:00","BZN|NL","Without sequence","45.3","",""
"18/01/2021 01:00:00 - 18/01/2021 02:00:00","BZN|NL","Without sequence","45.83","",""
"18/01/2021 02:00:00 - 18/01/2021 03:00:00","BZN|NL","Without sequence","45.59","",""
"18/01/2021 03:00:00 - 18/01/2021 04:00:00","BZN|NL","Without sequence","45.94","",""
"18/01/2021 04:00:00 - 18/01/2021 05:00:00","BZN|NL","Without sequence","46.31","",""
"18/01/2021 05:00:00 - 18/01/2021 06:00:00","BZN|NL","Without sequence","44.94","",""
"18/01/2021 06:00:00 - 18/01/2021 07:00:00","BZN|NL","Without sequence","52.0","",""
"18/01/2021 07:00:00 - 18/01/2021 08:00:00","BZN|NL","Without sequence","64.38","",""
"18/01/2021 08:00:00 - 18/01/2021 09:00:00","BZN|NL","Without sequence","76.4","",""
"18/01/2021 09:00:00 - 18/01/2021 10:00:00","BZN|NL","Without sequence","70.1","",""
"18/01/2021 10:00:00 - 18/01/2021 11:00:00","BZN|NL","Without sequence","66.37","",""
"18/01/2021 11:00:00 - 18/01/2021 12:00:00","BZN|NL","Without sequence","59.6","",""
"18/01/2021 12:00:00 - 18/01/2021 13:00:00","BZN|NL","Without sequence","49.71","",""
"18/01/2021 13:00:00 - 18/01/2021 14:00:00","BZN|NL","Without sequence","46.0","",""
"18/01/2021 14:00:00 - 18/01/2021 15:00:00","BZN|NL","Without sequence","53.0","",""
"18/01/2021 15:00:00 - 18/01/2021 16:00:00","BZN|NL","Without sequence","48.4","",""
"18/01/2021 16:00:00 - 18/01/2021 17:00:00","BZN|NL","Without sequence","54.54","",""
"18/01/2021 17:00:00 - 18/01/2021 18:00:00","BZN|NL","Without sequence","59.94","",""
"18/01/2021 18:00:00 - 18/01/2021 19:00:00","BZN|NL","Without sequence","53.31","",""
"18/01/2021 19:00:00 - 18/01/2021 20:00:00","BZN|NL","Without sequence","49.78","",""
"18/01/2021 20:00:00 - 18/01/2021 21:00:00","BZN|NL","Without sequence","46.6","",""
"18/01/2021 21:00:00 - 18/01/2021 22:00:00","BZN|NL","Without sequence","46.0","",""
"18/01/2021 22:00:00 - 18/01/2021 23:00:00","BZN|NL","Without sequence","43.78","",""
"18/01/2021 23:00:00 - 19/01/2021 00:00:00","BZN|NL","Without sequence","39.08","",""
"19/01/2021 00:00:00 - 19/01/2021 01:00:00","BZN|NL","Without sequence","37.96","",""
"19/01/2021 01:00:00 - 19/01/2021 02:00:00","BZN|NL","Without sequence","37.13","",""
"19/01/2021 02:00:00 - 19/01/2021 03:00:00","BZN|NL","Without sequence","35.45","",""
"19/01/2021 03:00:00 - 19/01/2021 04:00:00","BZN|NL","Without sequence","36.1","",""
"19/01/2021 04:00:00 - 19/01/2021 05:00:00","BZN|NL","Without sequence","37.41","",""
"19/01/2021 05:00:00 - 19/01/2021 06:00:00","BZN|NL","Without sequence","39.41","",""
"19/01/2021 06:00:00 - 19/01/2021 07:00:00","BZN|NL","Without sequence","42.76","",""
"19/01/2021 07:00:00 - 19/01/2021 08:00:00","BZN|NL","Without sequence","46.68","",""
"19/01/2021 08:00:00 - 19/01/2021 09:00:00","BZN|NL","Without sequence","55.15","",""
"19/01/2021 09:00:00 - 19/01/2021 10:00:00","BZN|NL","Without sequence","56.31","",""
"19/01/2021 10:00:00 - 19/01/2021 11:00:00","BZN|NL","Without sequence","54.48","",""
"19/01/2021 11:00:00 - 19/01/2021 12:00:00","BZN|NL","Without sequence","56.3","",""
"19/01/2021 12:00:00 - 19/01/2021 13:00:00","BZN|NL","Without sequence","52.21","",""
"19/01/2021 13:00:00 - 19/01/2021 14:00:00","BZN|NL","Without sequence","52.11","",""
"19/01/2021 14:00:00 - 19/01/2021 15:00:00","BZN|NL","Without sequence","52.37","",""
"19/01/2021 15:00:00 - 19/01/2021 16:00:00","BZN|NL","Without sequence","51.34","",""
"19/01/2021 16:00:00 - 19/01/2021 17:00:00","BZN|NL","Without sequence","51.89","",""
"19/01/2021 17:00:00 - 19/01/2021 18:00:00","BZN|NL","Without sequence","54.9","",""
"19/01/2021 18:00:00 - 19/01/2021 19:00:00","BZN|NL","Without sequence","52.55","",""
"19/01/2021 19:00:00 - 19/01/2021 20:00:00","BZN|NL","Without sequence","45.39","",""
"19/01/2021 20:00:00 - 19/01/2021 21:00:00","BZN|NL","Without sequence","42.78","",""
"19/01/2021 21:00:00 - 19/01/2021 22:00:00","BZN|NL","Without sequence","43.7","",""
"19/01/2021 22:00:00 - 19/01/2021 23:00:00","BZN|NL","Without sequence","39.9","",""
"19/01/2021 23:00:00 - 20/01/2021 00:00:00","BZN|NL","Without sequence","31.23","",""
"20/01/2021 00:00:00 - 20/01/2021 01:00:00","BZN|NL","Without sequence","31.03","",""
"20/01/2021 01:00:00 - 20/01/2021 02:00:00","BZN|NL","Without sequence","28.38","",""
"20/01/2021 02:00:00 - 20/01/2021 03:00:00","BZN|NL","Without sequence","26.67","",""
"20/01/2021 03:00:00 - 20/01/2021 04:00:00","BZN|NL","Without sequence","25.18","",""
"20/01/2021 04:00:00 - 20/01/2021 05:00:00","BZN|NL","Without sequence","28.94","",""
"20/01/2021 05:00:00 - 20/01/2021 06:00:00","BZN|NL","Without sequence","31.68","",""
"20/01/2021 06:00:00 - 20/01/2021 07:00:00","BZN|NL","Without sequence","43.8","",""
"20/01/2021 07:00:00 - 20/01/2021 08:00:00","BZN|NL","Without sequence","53.61","",""
"20/01/2021 08:00:00 - 20/01/2021 09:00:00","BZN|NL","Without sequence","61.74","",""
"20/01/2021 09:00:00 - 20/01/2021 10:00:00","BZN|NL","Without sequence","63.46","",""
"20/01/2021 10:00:00 - 20/01/2021 11:00:00","BZN|NL","Without sequence","51.96","",""
"20/01/2021 11:00:00 - 20/01/2021 12:00:00","BZN|NL","Without sequence","59.62","",""
"20/01/2021 12:00:00 - 20/01/2021 13:00:00","BZN|NL","Without sequence","57.24","",""
"20/01/2021 13:00:00 - 20/01/2021 14:00:00","BZN|NL","Without sequence","51.13","",""
"20/01/2021 14:00:00 - 20/01/2021 15:00:00","BZN|NL","Without sequence","44.4","",""
"20/01/2021 15:00:00 - 20/01/2021 16:00:00","BZN|NL","Without sequence","43.15","",""
"20/01/2021 16:00:00 - 20/01/2021 17:00:00","BZN|NL","Without sequence","44.41","",""
"20/01/2021 17:00:00 - 20/01/2021 18:00:00","BZN|NL","Without sequence","56.0","",""
"20/01/2021 18:00:00 - 20/01/2021 19:00:00","BZN|NL","Without sequence","57.87","",""
"20/01/2021 19:00:00 - 20/01/2021 20:00:00","BZN|NL","Without sequence","54.0","",""
"20/01/2021 20:00:00 - 20/01/2021 21:00:00","BZN|NL","Without sequence","47.4","",""
"20/01/2021 21:00:00 - 20/01/2021 22:00:00","BZN|NL","Without sequence","44.9","",""
"20/01/2021 22:00:00 - 20/01/2021 23:00:00","BZN|NL","Without sequence","42.4","",""
"20/01/2021 23:00:00 - 21/01/2021 00:00:00","BZN|NL","Without sequence","30.1","",""
"21/01/2021 00:00:00 - 21/01/2021 01:00:00","BZN|NL","Without sequence","32.4","",""
"21/01/2021 01:00:00 - 21/01/2021 02:00:00","BZN|NL","Without sequence","19.43","",""
"21/01/2021 02:00:00 - 21/01/2021 03:00:00","BZN|NL","Without sequence","9.08","",""
"21/01/2021 03:00:00 - 21/01/2021 04:00:00","BZN|NL","Without sequence","1.07","",""
"21/01/2021 04:00:00 - 21/01/2021 05:00:00","BZN|NL","Without sequence","0.2","",""
"21/01/2021 05:00:00 - 21/01/2021 06:00:00","BZN|NL","Without sequence","15.15","",""
"21/01/2021 06:00:00 - 21/01/2021 07:00:00","BZN|NL","Without sequence","31.16","",""
"21/01/2021 07:00:00 - 21/01/2021 08:00:00","BZN|NL","Without sequence","51.8","",""
"21/01/2021 08:00:00 - 21/01/2021 09:00:00","BZN|NL","Without sequence","66.08","",""
"21/01/2021 09:00:00 - 21/01/2021 10:00:00","BZN|NL","Without sequence","71.68","",""
"21/01/2021 10:00:00 - 21/01/2021 11:00:00","BZN|NL","Without sequence","50.0","",""
"21/01/2021 11:00:00 - 21/01/2021 12:00:00","BZN|NL","Without sequence","45.0","",""
"21/01/2021 12:00:00 - 21/01/2021 13:00:00","BZN|NL","Without sequence","44.95","",""
"21/01/2021 13:00:00 - 21/01/2021 14:00:00","BZN|NL","Without sequence","42.4","",""
"21/01/2021 14:00:00 - 21/01/2021 15:00:00","BZN|NL","Without sequence","44.0","",""
"21/01/2021 15:00:00 - 21/01/2021 16:00:00","BZN|NL","Without sequence","45.0","",""
"21/01/2021 16:00:00 - 21/01/2021 17:00:00","BZN|NL","Without sequence","46.84","",""
"21/01/2021 17:00:00 - 21/01/2021 18:00:00","BZN|NL","Without sequence","60.75","",""
"21/01/2021 18:00:00 - 21/01/2021 19:00:00","BZN|NL","Without sequence","58.53","",""
"21/01/2021 19:00:00 - 21/01/2021 20:00:00","BZN|NL","Without sequence","65.02","",""
"21/01/2021 20:00:00 - 21/01/2021 21:00:00","BZN|NL","Without sequence","72.97","",""
"21/01/2021 21:00:00 - 21/01/2021 22:00:00","BZN|NL","Without sequence","61.84","",""
"21/01/2021 22:00:00 - 21/01/2021 23:00:00","BZN|NL","Without sequence","62.95","",""
"21/01/2021 23:00:00 - 22/01/2021 00:00:00","BZN|NL","Without sequence","64.9","",""
"22/01/2021 00:00:00 - 22/01/2021 01:00:00","BZN|NL","Without sequence","87.76","",""
"22/01/2021 01:00:00 - 22/01/2021 02:00:00","BZN|NL","Without sequence","50.28","",""
"22/01/2021 02:00:00 - 22/01/2021 03:00:00","BZN|NL","Without sequence","45.1","",""
"22/01/2021 03:00:00 - 22/01/2021 04:00:00","BZN|NL","Without sequence","40.0","",""
"22/01/2021 04:00:00 - 22/01/2021 05:00:00","BZN|NL","Without sequence","31.46","",""
"22/01/2021 05:00:00 - 22/01/2021 06:00:00","BZN|NL","Without sequence","43.6","",""
"22/01/2021 06:00:00 - 22/01/2021 07:00:00","BZN|NL","Without sequence","53.18","",""
"22/01/2021 07:00:00 - 22/01/2021 08:00:00","BZN|NL","Without sequence","49.9","",""
"22/01/2021 08:00:00 - 22/01/2021 09:00:00","BZN|NL","Without sequence","68.79","",""
"22/01/2021 09:00:00 - 22/01/2021 10:00:00","BZN|NL","Without sequence","63.0","",""
"22/01/2021 10:00:00 - 22/01/2021 11:00:00","BZN|NL","Without sequence","44.4","",""
"22/01/2021 11:00:00 - 22/01/2021 12:00:00","BZN|NL","Without sequence","43.08","",""
"22/01/2021 12:00:00 - 22/01/2021 13:00:00","BZN|NL","Without sequence","42.18","",""
"22/01/2021 13:00:00 - 22/01/2021 14:00:00","BZN|NL","Without sequence","42.16","",""
"22/01/2021 14:00:00 - 22/01/2021 15:00:00","BZN|NL","Without sequence","46.24","",""
"22/01/2021 15:00:00 - 22/01/2021 16:00:00","BZN|NL","Without sequence","54.49","",""
"22/01/2021 16:00:00 - 22/01/2021 17:00:00","BZN|NL","Without sequence","57.31","",""
"22/01/2021 17:00:00 - 22/01/2021 18:00:00","BZN|NL","Without sequence","64.48","",""
"22/01/2021 18:00:00 - 22/01/2021 19:00:00","BZN|NL","Without sequence","66.77","",""
"22/01/2021 19:00:00 - 22/01/2021 20:00:00","BZN|NL","Without sequence","63.89","",""
"22/01/2021 20:00:00 - 22/01/2021 21:00:00","BZN|NL","Without sequence","54.0","",""
"22/01/2021 21:00:00 - 22/01/2021 22:00:00","BZN|NL","Without sequence","52.91","",""
